GEO,POPULATION_MUNICIPALE,NB_CONSEILLERS_TOTAL,TOTAL_HABITANTS_FICHIER_LOGEMENT,TOTAL_LOCATAIRES,PROPORTION_LOCATAIRES,NB_CONSEILLERS_LOCATAIRES
67010,1759.0,19.0,1670.0,446.0,26.706586826347305,5
67011,1008.0,15.0,1006.0,165.0,16.40159045725646,2
67012,633.0,15.0,633.0,138.0,21.80094786729858,3
67013,269.0,11.0,269.0,63.0,23.42007434944238,3
67016,766.0,15.0,766.0,168.0,21.93211488250653,3
67017,301.0,11.0,301.0,47.0,15.614617940199334,2
67018,677.0,15.0,677.0,123.0,18.168389955686852,3
67019,1229.0,15.0,1229.0,242.0,19.690805532953622,3
67020,829.0,15.0,829.0,135.0,16.28468033775633,2
67021,7086.0,29.0,6883.0,2611.0,37.9340403893651,11
67022,223.0,11.0,223.0,41.0,18.385650224215247,2
67023,968.0,15.0,968.0,78.0,8.057851239669422,1
67025,1904.0,19.0,1904.0,510.0,26.785714285714285,5
67026,170.0,11.0,164.0,18.0,10.975609756097562,1
67027,174.0,11.0,174.0,34.0,19.54022988505747,2
67028,5922.0,29.0,5803.0,2307.0,39.75529898328451,12
67029,343.0,11.0,343.0,42.0,12.244897959183673,1
67030,725.0,15.0,725.0,106.0,14.620689655172415,2
67031,1466.0,15.0,1466.0,308.0,21.00954979536153,3
67032,199.0,11.0,186.0,34.0,18.27956989247312,2
67033,610.0,15.0,610.0,92.0,15.081967213114755,2
67034,2474.0,19.0,2474.0,435.0,17.582861762328214,3
67035,513.0,15.0,513.0,100.0,19.49317738791423,3
67036,302.0,11.0,302.0,51.0,16.887417218543046,2
67037,353.0,11.0,353.0,47.0,13.314447592067987,1
67038,317.0,11.0,317.0,73.0,23.02839116719243,3
67039,537.0,15.0,537.0,83.0,15.456238361266294,2
67040,1051.0,15.0,1051.0,138.0,13.13035204567079,2
67043,18289.0,33.0,18123.0,11541.0,63.68150968382717,21
67044,251.0,11.0,251.0,38.0,15.139442231075698,2
67045,3360.0,23.0,3312.0,883.0,26.660628019323674,6
67046,12211.0,33.0,11381.0,4690.0,41.209032598189964,14
67047,154.0,11.0,154.0,32.0,20.77922077922078,2
67048,461.0,11.0,461.0,104.0,22.559652928416483,2
67049,1408.0,15.0,1408.0,217.0,15.411931818181818,2
67050,30.0,7.0,30.0,9.0,30.0,2
67051,305.0,11.0,305.0,53.0,17.37704918032787,2
67052,2435.0,19.0,2435.0,541.0,22.217659137577,4
67053,317.0,11.0,317.0,19.0,5.993690851735016,1
67054,572.0,15.0,572.0,45.0,7.8671328671328675,1
67055,1383.0,15.0,1377.0,281.0,20.406681190994917,3
67056,795.0,15.0,791.0,156.0,19.721871049304678,3
67057,176.0,11.0,176.0,19.0,10.795454545454545,1
67058,383.0,11.0,383.0,100.0,26.109660574412537,3
67059,380.0,11.0,379.0,70.0,18.46965699208443,2
67060,643.0,15.0,643.0,112.0,17.418351477449455,3
67061,3706.0,27.0,3551.0,911.0,25.654745142213457,7
67062,337.0,11.0,337.0,44.0,13.056379821958458,1
67063,675.0,15.0,673.0,148.0,21.99108469539376,3
67065,1345.0,15.0,1345.0,261.0,19.405204460966544,3
67066,2577.0,23.0,2577.0,627.0,24.33061699650757,6
67067,10369.0,33.0,9937.0,3751.0,37.74781121062695,12
67068,288.0,11.0,288.0,19.0,6.597222222222222,1
67069,508.0,15.0,508.0,113.0,22.244094488188974,3
67070,279.0,11.0,279.0,50.0,17.921146953405017,2
67071,462.0,11.0,462.0,85.0,18.398268398268396,2
67072,651.0,15.0,651.0,82.0,12.59600614439324,2
67073,4265.0,27.0,4146.0,1046.0,25.22913651712494,7
67074,634.0,15.0,634.0,77.0,12.145110410094636,2
67075,474.0,11.0,433.0,97.0,22.401847575057737,2
67076,472.0,11.0,464.0,56.0,12.068965517241379,1
67077,593.0,15.0,593.0,103.0,17.36930860033727,3
67078,291.0,11.0,291.0,48.0,16.49484536082474,2
67079,181.0,11.0,181.0,26.0,14.3646408839779,2
67080,1755.0,19.0,1755.0,403.0,22.962962962962962,4
67081,787.0,15.0,787.0,148.0,18.80559085133418,3
67082,1218.0,15.0,1218.0,155.0,12.725779967159278,2
67083,755.0,15.0,755.0,72.0,9.536423841059603,1
67084,2186.0,19.0,2144.0,568.0,26.492537313432834,5
67085,689.0,15.0,689.0,61.0,8.853410740203193,1
67086,408.0,11.0,408.0,52.0,12.745098039215685,1
67087,1433.0,15.0,1322.0,127.0,9.606656580937972,1
67088,344.0,11.0,344.0,51.0,14.825581395348838,2
67089,2569.0,23.0,2569.0,564.0,21.95406773063449,5
67090,673.0,15.0,671.0,183.0,27.27272727272727,4
67091,329.0,11.0,329.0,49.0,14.893617021276595,2
67092,642.0,15.0,642.0,37.0,5.763239875389408,1
67093,335.0,11.0,335.0,24.0,7.164179104477612,1
67094,267.0,11.0,267.0,53.0,19.850187265917604,2
67095,1585.0,19.0,1514.0,447.0,29.52443857331572,6
67096,325.0,11.0,325.0,42.0,12.923076923076923,1
67097,1229.0,15.0,1226.0,225.0,18.35236541598695,3
67098,1486.0,15.0,1486.0,218.0,14.670255720053834,2
67099,276.0,11.0,276.0,49.0,17.753623188405797,2
67100,363.0,11.0,363.0,86.0,23.69146005509642,3
67101,2626.0,23.0,2497.0,642.0,25.710853023628356,6
67102,324.0,11.0,324.0,41.0,12.654320987654321,1
67103,1047.0,15.0,1047.0,196.0,18.72015281757402,3
67104,586.0,15.0,586.0,86.0,14.675767918088736,2
67105,1406.0,15.0,1320.0,412.0,31.212121212121215,5
67106,5357.0,29.0,5279.0,1223.0,23.16726652775147,7
67107,656.0,15.0,656.0,113.0,17.22560975609756,3
67108,1873.0,19.0,1873.0,378.0,20.1815269620929,4
67109,686.0,15.0,686.0,62.0,9.037900874635568,1
67110,1103.0,15.0,1103.0,178.0,16.13780598368087,2
67111,419.0,11.0,419.0,63.0,15.035799522673033,2
67112,2957.0,23.0,2910.0,465.0,15.979381443298967,4
67113,433.0,11.0,433.0,47.0,10.854503464203233,1
67115,2295.0,19.0,2295.0,544.0,23.703703703703706,5
67116,571.0,15.0,559.0,90.0,16.100178890876567,2
67117,421.0,11.0,421.0,70.0,16.6270783847981,2
67118,7237.0,29.0,7203.0,2880.0,39.983340274885464,12
67119,1428.0,15.0,1401.0,272.0,19.414703783012136,3
67120,501.0,15.0,501.0,115.0,22.954091816367264,3
67121,803.0,15.0,803.0,226.0,28.144458281444585,4
67122,1339.0,15.0,1339.0,150.0,11.202389843166543,2
67123,470.0,11.0,470.0,46.0,9.787234042553191,1
67124,2545.0,23.0,2545.0,760.0,29.862475442043223,7
67125,2239.0,19.0,2196.0,510.0,23.224043715846996,4
67126,289.0,11.0,271.0,33.0,12.177121771217712,1
67127,1467.0,15.0,1467.0,284.0,19.359236537150647,3
67128,1920.0,19.0,1918.0,348.0,18.143899895724715,3
67129,601.0,15.0,601.0,53.0,8.818635607321132,1
67130,11076.0,33.0,10849.0,4511.0,41.57986911236058,14
67131,5847.0,29.0,5725.0,1583.0,27.65065502183406,8
67132,958.0,15.0,958.0,78.0,8.1419624217119,1
67133,456.0,11.0,456.0,56.0,12.280701754385964,1
67134,174.0,11.0,174.0,14.0,8.045977011494253,1
67135,742.0,15.0,742.0,128.0,17.25067385444744,3
67136,272.0,11.0,272.0,41.0,15.073529411764705,2
67137,5769.0,29.0,5712.0,1916.0,33.54341736694678,10
67138,577.0,15.0,577.0,148.0,25.64991334488735,4
67139,481.0,11.0,481.0,44.0,9.147609147609149,1
67140,810.0,15.0,810.0,127.0,15.679012345679014,2
67141,597.0,15.0,597.0,112.0,18.76046901172529,3
67142,282.0,11.0,282.0,58.0,20.56737588652482,2
67143,641.0,15.0,641.0,67.0,10.452418096723868,2
67144,345.0,11.0,332.0,81.0,24.397590361445783,3
67145,266.0,11.0,262.0,25.0,9.541984732824428,1
67146,617.0,15.0,611.0,66.0,10.801963993453354,2
67147,492.0,11.0,492.0,49.0,9.959349593495935,1
67148,157.0,11.0,157.0,13.0,8.280254777070063,1
67149,391.0,11.0,391.0,40.0,10.230179028132993,1
67150,1563.0,19.0,1563.0,396.0,25.335892514395393,5
67151,5263.0,29.0,5263.0,1247.0,23.69371081132434,7
67152,7759.0,29.0,7417.0,2388.0,32.19630578400971,9
67153,388.0,11.0,388.0,48.0,12.371134020618557,1
67154,3457.0,23.0,3417.0,626.0,18.320163886450104,4
67155,1281.0,15.0,1281.0,445.0,34.73848555815769,5
67156,2719.0,23.0,2719.0,554.0,20.375137918352333,5
67159,204.0,11.0,204.0,66.0,32.35294117647059,4
67160,1054.0,15.0,994.0,158.0,15.895372233400401,2
67161,369.0,11.0,369.0,31.0,8.401084010840108,1
67162,355.0,11.0,355.0,62.0,17.464788732394364,2
67163,540.0,15.0,540.0,86.0,15.925925925925927,2
67164,835.0,15.0,835.0,96.0,11.497005988023952,2
67165,391.0,11.0,391.0,67.0,17.135549872122763,2
67166,258.0,11.0,258.0,30.0,11.627906976744185,1
67167,1224.0,15.0,1196.0,147.0,12.290969899665551,2
67168,1677.0,19.0,1612.0,272.0,16.87344913151365,3
67169,2886.0,23.0,2886.0,436.0,15.107415107415106,3
67172,2341.0,19.0,2341.0,493.0,21.059376334899614,4
67173,1223.0,15.0,1223.0,219.0,17.906786590351594,3
67174,1109.0,15.0,1109.0,102.0,9.197475202885483,1
67176,3808.0,27.0,3804.0,871.0,22.89695057833859,6
67177,621.0,15.0,621.0,96.0,15.458937198067632,2
67178,286.0,11.0,286.0,41.0,14.335664335664337,2
67179,657.0,15.0,657.0,160.0,24.3531202435312,4
67180,36070.0,39.0,34875.0,15427.0,44.235125448028676,17
67181,278.0,11.0,278.0,24.0,8.633093525179856,1
67182,1788.0,19.0,1788.0,369.0,20.63758389261745,4
67183,894.0,15.0,894.0,186.0,20.80536912751678,3
67184,1923.0,19.0,1923.0,508.0,26.417056682267294,5
67185,627.0,15.0,627.0,109.0,17.384370015948964,3
67186,435.0,11.0,435.0,67.0,15.402298850574713,2
67187,572.0,15.0,572.0,106.0,18.53146853146853,3
67188,695.0,15.0,695.0,65.0,9.352517985611511,1
67189,927.0,15.0,927.0,250.0,26.968716289104638,4
67190,196.0,11.0,196.0,18.0,9.183673469387756,1
67191,1835.0,19.0,1835.0,370.0,20.16348773841962,4
67192,963.0,15.0,963.0,184.0,19.106957424714434,3
67194,4701.0,27.0,4646.0,866.0,18.63969005596212,5
67195,614.0,15.0,614.0,90.0,14.65798045602606,2
67196,2615.0,23.0,2489.0,487.0,19.56609079951788,5
67197,1552.0,19.0,1552.0,273.0,17.590206185567013,3
67198,117.0,11.0,117.0,21.0,17.94871794871795,2
67199,79.0,7.0,79.0,17.0,21.518987341772153,2
67200,1014.0,15.0,1014.0,101.0,9.960552268244575,1
67201,294.0,11.0,294.0,64.0,21.768707482993197,2
67202,4039.0,27.0,3955.0,1085.0,27.43362831858407,7
67203,421.0,11.0,421.0,52.0,12.351543942992874,1
67204,11413.0,33.0,11320.0,4448.0,39.293286219081274,13
67205,4557.0,27.0,4505.0,1201.0,26.659267480577135,7
67206,1141.0,15.0,1141.0,263.0,23.049956178790534,3
67208,538.0,15.0,538.0,103.0,19.144981412639407,3
67209,275.0,11.0,275.0,68.0,24.727272727272727,3
67210,512.0,15.0,512.0,114.0,22.265625,3
67212,3890.0,27.0,3796.0,1165.0,30.69020021074816,8
67213,625.0,15.0,625.0,107.0,17.119999999999997,3
67214,1002.0,15.0,1002.0,291.0,29.041916167664674,4
67215,491.0,11.0,489.0,56.0,11.451942740286299,1
67216,2694.0,23.0,2672.0,570.0,21.33233532934132,5
67217,389.0,11.0,389.0,54.0,13.881748071979436,2
67218,27339.0,35.0,26523.0,13710.0,51.690985182671646,18
67220,375.0,11.0,375.0,85.0,22.666666666666664,2
67221,361.0,11.0,361.0,28.0,7.756232686980609,1
67222,3993.0,27.0,3788.0,1112.0,29.3558606124604,8
67223,1240.0,15.0,1240.0,256.0,20.64516129032258,3
67225,108.0,11.0,108.0,18.0,16.666666666666664,2
67226,2081.0,19.0,2081.0,557.0,26.76597789524267,5
67227,218.0,11.0,218.0,48.0,22.018348623853214,2
67228,785.0,15.0,785.0,87.0,11.0828025477707,2
67229,187.0,11.0,187.0,26.0,13.903743315508022,2
67230,2443.0,19.0,2443.0,521.0,21.326238231682357,4
67231,219.0,11.0,219.0,29.0,13.24200913242009,1
67232,204.0,11.0,204.0,24.0,11.76470588235294,1
67233,1222.0,15.0,1222.0,222.0,18.16693944353519,3
67234,1486.0,15.0,1479.0,364.0,24.611223799864774,4
67235,450.0,11.0,450.0,69.0,15.333333333333332,2
67236,540.0,15.0,540.0,42.0,7.777777777777778,1
67237,2548.0,23.0,2548.0,426.0,16.718995290423862,4
67238,648.0,15.0,648.0,107.0,16.51234567901235,2
67239,1691.0,19.0,1691.0,286.0,16.9130691898285,3
67240,697.0,15.0,697.0,155.0,22.23816355810617,3
67241,156.0,11.0,156.0,18.0,11.538461538461538,1
67242,535.0,15.0,535.0,131.0,24.485981308411215,4
67244,159.0,11.0,159.0,36.0,22.641509433962266,2
67245,187.0,11.0,187.0,50.0,26.737967914438503,3
67246,1206.0,15.0,1206.0,229.0,18.988391376451077,3
67247,997.0,15.0,997.0,194.0,19.45837512537613,3
67248,1767.0,19.0,1767.0,333.0,18.845500848896435,4
67249,225.0,11.0,225.0,27.0,12.0,1
67250,776.0,15.0,776.0,207.0,26.675257731958762,4
67252,1087.0,15.0,1087.0,182.0,16.74333026678933,3
67253,651.0,15.0,651.0,82.0,12.59600614439324,2
67254,924.0,15.0,924.0,128.0,13.852813852813853,2
67255,491.0,11.0,491.0,43.0,8.757637474541752,1
67256,3475.0,23.0,3371.0,943.0,27.973894986650844,6
67257,695.0,15.0,695.0,112.0,16.115107913669064,2
67258,191.0,11.0,191.0,22.0,11.518324607329843,1
67259,910.0,15.0,910.0,159.0,17.47252747252747,3
67260,313.0,11.0,313.0,13.0,4.15335463258786,0
67261,2336.0,19.0,2255.0,1091.0,48.38137472283814,9
67263,1510.0,19.0,1468.0,227.0,15.463215258855586,3
67264,832.0,15.0,832.0,151.0,18.14903846153846,3
67265,531.0,15.0,531.0,76.0,14.312617702448211,2
67266,683.0,15.0,683.0,123.0,18.00878477306003,3
67267,20683.0,35.0,20503.0,8338.0,40.66721943130274,14
67268,2692.0,23.0,2692.0,700.0,26.002971768202084,6
67269,298.0,11.0,298.0,35.0,11.74496644295302,1
67270,363.0,11.0,363.0,51.0,14.049586776859504,2
67271,660.0,15.0,601.0,55.0,9.151414309484194,1
67272,388.0,11.0,388.0,58.0,14.948453608247423,2
67273,468.0,11.0,468.0,65.0,13.88888888888889,2
67274,230.0,11.0,230.0,53.0,23.043478260869566,3
67275,826.0,15.0,826.0,128.0,15.49636803874092,2
67276,1921.0,19.0,1840.0,282.0,15.32608695652174,3
67277,771.0,15.0,771.0,148.0,19.1958495460441,3
67278,525.0,15.0,525.0,90.0,17.142857142857142,3
67279,239.0,11.0,239.0,43.0,17.99163179916318,2
67280,792.0,15.0,792.0,119.0,15.025252525252524,2
67281,4384.0,27.0,4288.0,1685.0,39.29570895522388,11
67282,4200.0,27.0,4115.0,1207.0,29.331713244228432,8
67283,2703.0,23.0,2663.0,753.0,28.27638002253098,7
67285,1504.0,19.0,1504.0,267.0,17.752659574468087,3
67286,1537.0,19.0,1537.0,290.0,18.867924528301888,4
67287,559.0,15.0,559.0,109.0,19.499105545617173,3
67288,319.0,11.0,319.0,50.0,15.673981191222571,2
67289,610.0,15.0,610.0,60.0,9.836065573770492,1
67290,923.0,15.0,923.0,181.0,19.609967497291443,3
67291,3367.0,23.0,3325.0,598.0,17.984962406015036,4
67292,669.0,15.0,669.0,83.0,12.406576980568012,2
67293,703.0,15.0,703.0,90.0,12.802275960170698,2
67295,599.0,15.0,599.0,98.0,16.36060100166945,2
67296,2075.0,19.0,2068.0,676.0,32.688588007736946,6
67298,565.0,15.0,565.0,103.0,18.230088495575224,3
67299,881.0,15.0,881.0,140.0,15.891032917139613,2
67300,9328.0,29.0,9067.0,4353.0,48.00926436528069,14
67301,2251.0,19.0,2251.0,681.0,30.25322079075966,6
67302,1994.0,19.0,1993.0,546.0,27.395885599598596,5
67303,680.0,15.0,596.0,100.0,16.778523489932887,3
67304,614.0,15.0,614.0,141.0,22.964169381107492,3
67305,1927.0,19.0,1927.0,434.0,22.522055007784118,4
67306,663.0,15.0,650.0,122.0,18.76923076923077,3
67307,440.0,11.0,440.0,70.0,15.909090909090908,2
67308,799.0,15.0,788.0,158.0,20.050761421319795,3
67309,5236.0,29.0,5236.0,1539.0,29.392666157372037,9
67310,1124.0,15.0,1124.0,184.0,16.370106761565836,2
67311,2288.0,19.0,2288.0,454.0,19.842657342657343,4
67312,450.0,11.0,447.0,45.0,10.06711409395973,1
67313,6101.0,29.0,5648.0,2772.0,49.079320113314445,14
67314,526.0,15.0,526.0,68.0,12.927756653992395,2
67315,653.0,15.0,653.0,133.0,20.367534456355283,3
67317,654.0,15.0,654.0,57.0,8.715596330275229,1
67319,396.0,11.0,396.0,65.0,16.414141414141415,2
67320,617.0,15.0,617.0,63.0,10.21069692058347,2
67321,331.0,11.0,331.0,34.0,10.27190332326284,1
67322,1099.0,15.0,1099.0,201.0,18.289353958143767,3
67324,4372.0,27.0,4226.0,1257.0,29.744439185991485,8
67325,1382.0,15.0,1382.0,210.0,15.195369030390736,2
67326,1697.0,19.0,1697.0,471.0,27.754861520329992,5
67327,941.0,15.0,941.0,169.0,17.959617428267798,3
67328,900.0,15.0,900.0,227.0,25.222222222222225,4
67329,1239.0,15.0,1239.0,269.0,21.71105730427764,3
67330,894.0,15.0,894.0,213.0,23.825503355704697,4
67331,1331.0,15.0,1331.0,211.0,15.852742299023289,2
67333,298.0,11.0,298.0,17.0,5.704697986577181,1
67334,115.0,11.0,115.0,28.0,24.347826086956523,3
67335,947.0,15.0,947.0,193.0,20.380147835269273,3
67336,1729.0,19.0,1729.0,299.0,17.293233082706767,3
67337,424.0,11.0,424.0,58.0,13.679245283018867,2
67338,1381.0,15.0,1380.0,243.0,17.608695652173914,3
67339,4212.0,27.0,4153.0,916.0,22.056344810980015,6
67340,1416.0,15.0,1334.0,209.0,15.667166416791604,2
67341,423.0,11.0,423.0,64.0,15.130023640661939,2
67342,1743.0,19.0,1742.0,241.0,13.83467278989667,3
67343,5652.0,29.0,5356.0,2537.0,47.367438386855866,14
67344,312.0,11.0,312.0,16.0,5.128205128205128,1
67345,3878.0,27.0,3811.0,750.0,19.679874048806088,5
67346,549.0,15.0,549.0,48.0,8.743169398907105,1
67347,1767.0,19.0,1767.0,199.0,11.262026032823995,2
67348,12303.0,33.0,12039.0,6391.0,53.085804468809705,18
67349,509.0,15.0,509.0,61.0,11.984282907662083,2
67350,2578.0,23.0,2573.0,652.0,25.340069957248346,6
67351,1620.0,19.0,1620.0,229.0,14.135802469135802,3
67352,389.0,11.0,389.0,20.0,5.141388174807198,1
67353,234.0,11.0,234.0,23.0,9.82905982905983,1
67354,526.0,15.0,526.0,39.0,7.41444866920152,1
67355,1098.0,15.0,886.0,141.0,15.914221218961625,2
67356,2481.0,19.0,2481.0,300.0,12.091898428053206,2
67358,807.0,15.0,807.0,67.0,8.302354399008674,1
67359,1381.0,15.0,1381.0,177.0,12.816799420709632,2
67360,1155.0,15.0,1155.0,145.0,12.554112554112553,2
67361,490.0,11.0,489.0,80.0,16.359918200409,2
67362,627.0,15.0,627.0,132.0,21.052631578947366,3
67363,809.0,15.0,809.0,97.0,11.990111248454882,2
67364,955.0,15.0,955.0,151.0,15.811518324607329,2
67365,13492.0,33.0,13348.0,6948.0,52.052741983817796,17
67366,821.0,15.0,821.0,129.0,15.712545676004872,2
67367,1306.0,15.0,1306.0,215.0,16.462480857580395,2
67368,1594.0,19.0,1585.0,325.0,20.50473186119874,4
67369,245.0,11.0,245.0,13.0,5.3061224489795915,1
67370,677.0,15.0,677.0,93.0,13.737075332348597,2
67371,599.0,15.0,540.0,166.0,30.74074074074074,5
67372,5047.0,29.0,4964.0,1427.0,28.746978243352135,8
67373,324.0,11.0,324.0,36.0,11.11111111111111,1
67375,1289.0,15.0,1289.0,249.0,19.317300232738557,3
67377,983.0,15.0,973.0,99.0,10.174717368961973,2
67378,4471.0,27.0,4438.0,1194.0,26.90401081568274,7
67379,891.0,15.0,891.0,107.0,12.008978675645341,2
67380,205.0,11.0,205.0,22.0,10.731707317073171,1
67381,344.0,11.0,344.0,55.0,15.988372093023257,2
67382,755.0,15.0,755.0,156.0,20.662251655629138,3
67383,209.0,11.0,209.0,16.0,7.655502392344498,1
67384,308.0,11.0,308.0,32.0,10.38961038961039,1
67385,235.0,11.0,235.0,23.0,9.787234042553191,1
67386,224.0,11.0,224.0,50.0,22.321428571428573,2
67387,289.0,11.0,289.0,29.0,10.034602076124568,1
67388,5407.0,29.0,5340.0,1202.0,22.50936329588015,7
67389,4554.0,27.0,4512.0,1450.0,32.13652482269504,9
67391,437.0,11.0,437.0,56.0,12.814645308924485,1
67392,842.0,15.0,842.0,96.0,11.401425178147269,2
67394,275.0,11.0,275.0,28.0,10.181818181818182,1
67395,391.0,11.0,378.0,12.0,3.1746031746031744,0
67396,202.0,11.0,202.0,30.0,14.85148514851485,2
67397,2699.0,23.0,2625.0,660.0,25.142857142857146,6
67398,378.0,11.0,378.0,50.0,13.227513227513226,1
67400,1130.0,15.0,1130.0,194.0,17.168141592920357,3
67401,294.0,11.0,294.0,51.0,17.346938775510203,2
67403,464.0,11.0,464.0,72.0,15.517241379310345,2
67404,914.0,15.0,914.0,132.0,14.442013129102845,2
67405,2273.0,19.0,2273.0,384.0,16.893972723273208,3
67406,366.0,11.0,366.0,29.0,7.923497267759563,1
67407,1609.0,19.0,1609.0,131.0,8.141702921068987,2
67408,1184.0,15.0,1181.0,154.0,13.039796782387809,2
67409,1039.0,15.0,1039.0,195.0,18.768046198267566,3
67410,640.0,15.0,640.0,161.0,25.156250000000004,4
67411,5409.0,29.0,5316.0,1463.0,27.52069224981189,8
67412,1030.0,15.0,1030.0,172.0,16.699029126213592,3
67413,471.0,11.0,471.0,39.0,8.280254777070063,1
67414,1481.0,15.0,1481.0,409.0,27.616475354490213,4
67415,468.0,11.0,468.0,43.0,9.18803418803419,1
67416,467.0,11.0,467.0,63.0,13.49036402569593,1
67417,294.0,11.0,294.0,43.0,14.625850340136054,2
67418,2000.0,19.0,2000.0,254.0,12.7,2
67420,1233.0,15.0,1233.0,156.0,12.652068126520682,2
67421,827.0,15.0,702.0,206.0,29.34472934472934,4
67422,578.0,15.0,578.0,58.0,10.034602076124568,2
67423,602.0,15.0,602.0,79.0,13.122923588039868,2
67424,243.0,11.0,242.0,58.0,23.96694214876033,3
67425,537.0,15.0,537.0,82.0,15.27001862197393,2
67426,371.0,11.0,371.0,96.0,25.87601078167116,3
67427,331.0,11.0,331.0,60.0,18.12688821752266,2
67428,511.0,15.0,511.0,71.0,13.894324853228962,2
67429,612.0,15.0,550.0,125.0,22.727272727272727,3
67430,776.0,15.0,776.0,85.0,10.95360824742268,2
67432,589.0,15.0,589.0,98.0,16.6383701188455,2
67433,1413.0,15.0,1413.0,196.0,13.87119603680113,2
67434,2751.0,23.0,2638.0,1013.0,38.40030326004549,9
67435,820.0,15.0,820.0,104.0,12.682926829268293,2
67436,505.0,15.0,498.0,79.0,15.863453815261044,2
67437,11323.0,33.0,11068.0,4866.0,43.964582580412,15
67438,841.0,15.0,841.0,132.0,15.695600475624257,2
67440,549.0,15.0,549.0,105.0,19.12568306010929,3
67441,336.0,11.0,336.0,18.0,5.357142857142857,1
67442,1320.0,15.0,1320.0,188.0,14.242424242424242,2
67443,875.0,15.0,875.0,180.0,20.57142857142857,3
67444,114.0,11.0,114.0,7.0,6.140350877192982,1
67445,3121.0,23.0,3038.0,631.0,20.77024358130349,5
67446,413.0,11.0,413.0,49.0,11.864406779661017,1
67447,34382.0,39.0,33762.0,22363.0,66.23718973994431,26
67448,2081.0,19.0,1931.0,831.0,43.034697048161576,8
67449,2263.0,19.0,2263.0,250.0,11.04728236853734,2
67450,800.0,15.0,800.0,129.0,16.125,2
67451,1387.0,15.0,1387.0,247.0,17.80821917808219,3
67452,1829.0,19.0,1829.0,376.0,20.55768179332969,4
67453,607.0,15.0,607.0,83.0,13.673805601317957,2
67454,371.0,11.0,371.0,31.0,8.355795148247978,1
67455,711.0,15.0,711.0,79.0,11.11111111111111,2
67456,412.0,11.0,412.0,51.0,12.37864077669903,1
67458,5116.0,29.0,5059.0,1392.0,27.51531923305001,8
67459,744.0,15.0,744.0,69.0,9.274193548387096,1
67460,1763.0,19.0,1763.0,422.0,23.93647192285876,5
67461,325.0,11.0,325.0,39.0,12.0,1
67462,19523.0,33.0,19217.0,9756.0,50.76754956548889,17
67463,3168.0,23.0,3118.0,938.0,30.08338678640154,7
67464,974.0,15.0,974.0,147.0,15.092402464065707,2
67465,2309.0,19.0,2309.0,281.0,12.16977046340407,2
67466,516.0,15.0,516.0,103.0,19.961240310077518,3
67467,381.0,11.0,381.0,38.0,9.973753280839896,1
67468,615.0,15.0,615.0,158.0,25.691056910569106,4
67470,106.0,11.0,106.0,8.0,7.547169811320755,1
67471,8182.0,29.0,8069.0,2939.0,36.4233486181683,11
67472,4775.0,27.0,4718.0,1190.0,25.222551928783382,7
67473,946.0,15.0,946.0,212.0,22.41014799154334,3
67474,3125.0,23.0,3019.0,906.0,30.009937065253396,7
67475,242.0,11.0,242.0,15.0,6.198347107438017,1
67476,756.0,15.0,756.0,141.0,18.650793650793652,3
67477,627.0,15.0,622.0,103.0,16.559485530546624,2
67478,1928.0,19.0,1928.0,386.0,20.020746887966805,4
67479,612.0,15.0,612.0,106.0,17.320261437908496,3
67480,1799.0,19.0,1714.0,243.0,14.177362893815637,3
67481,1105.0,15.0,1105.0,222.0,20.09049773755656,3
67482,291709.0,65.0,281927.0,201219.0,71.37273123893773,46
67483,218.0,11.0,218.0,28.0,12.844036697247708,1
67484,510.0,15.0,510.0,77.0,15.098039215686274,2
67485,1628.0,19.0,1628.0,324.0,19.901719901719904,4
67486,1810.0,19.0,1810.0,454.0,25.082872928176798,5
67487,1718.0,19.0,1718.0,256.0,14.90104772991851,3
67488,189.0,11.0,189.0,37.0,19.576719576719576,2
67489,831.0,15.0,703.0,80.0,11.379800853485063,2
67490,621.0,15.0,621.0,89.0,14.331723027375201,2
67491,245.0,11.0,245.0,45.0,18.367346938775512,2
67492,655.0,15.0,655.0,134.0,20.458015267175572,3
67493,430.0,11.0,430.0,86.0,20.0,2
67494,582.0,15.0,582.0,103.0,17.697594501718214,3
67495,4328.0,27.0,4249.0,833.0,19.604612850082372,5
67497,674.0,15.0,674.0,46.0,6.824925816023739,1
67498,708.0,15.0,708.0,94.0,13.27683615819209,2
67499,317.0,11.0,317.0,50.0,15.772870662460567,2
67500,1476.0,15.0,1476.0,198.0,13.414634146341465,2
67501,584.0,15.0,584.0,108.0,18.493150684931507,3
67502,218.0,11.0,218.0,27.0,12.385321100917432,1
67503,157.0,11.0,157.0,19.0,12.101910828025478,1
67504,1354.0,15.0,1353.0,305.0,22.54249815225425,3
67505,403.0,11.0,403.0,44.0,10.918114143920596,1
67506,6005.0,29.0,5906.0,1799.0,30.460548594649513,9
67507,1755.0,19.0,1675.0,628.0,37.492537313432834,7
67508,419.0,11.0,419.0,46.0,10.978520286396181,1
67509,352.0,11.0,352.0,55.0,15.625,2
67510,609.0,15.0,609.0,161.0,26.436781609195403,4
67511,926.0,15.0,917.0,165.0,17.993456924754632,3
67513,120.0,11.0,120.0,25.0,20.833333333333336,2
67514,611.0,15.0,611.0,73.0,11.947626841243862,2
67515,551.0,15.0,551.0,67.0,12.159709618874773,2
67516,659.0,15.0,658.0,100.0,15.19756838905775,2
