GEO,OBS_VALUE,nombre_conseillers
06105,7284,29
07015,535,15
04197,3530,27
05101,1133,15
05006,2278,19
10153,618,15
10011,187,11
02658,238,11
02663,234,11
04034,1114,15
14165,203,11
14118,108398,55
14043,64,7
01046,897,15
01283,22378,35
01339,1544,19
01419,6356,29
07264,2357,19
08204,74,7
09060,789,15
08019,54,7
08037,902,15
12186,212,11
11190,1275,15
11037,958,15
10422,196,11
05049,56,7
01117,148,11
10326,160,11
10270,260,11
09192,132,11
09121,775,15
03063,1030,15
02586,141,11
02807,675,15
03306,1914,19
03221,739,15
02298,1455,15
01264,1008,15
02154,367,11
02144,144,11
09287,6,7
04077,169,11
14538,1758,19
14410,1082,15
12277,508,15
14458,528,15
01021,1513,19
13059,3818,27
08370,528,15
09043,676,15
08342,234,11
11376,95,7
11319,71,7
11389,14,7
12083,1464,15
06062,309,11
06052,132,11
01017,420,11
01232,2262,19
01026,987,15
02770,771,15
09119,530,15
10079,116,11
02059,2625,23
02413,248,11
01406,180,11
02477,945,15
01452,1110,15
01330,174,11
02209,658,15
08385,1073,15
13039,15694,33
14494,121,11
05019,150,11
01012,329,11
01038,769,15
07231,2894,23
08415,319,11
08136,358,11
07262,184,11
08419,1346,15
02360,2788,23
10062,196,11
10265,3260,23
10019,364,11
09257,652,15
10283,128,11
11381,127,11
12084,1564,19
10439,120,11
12035,172,11
01071,5570,29
05158,132,11
07035,618,15
04203,451,11
06153,834,15
04174,166,11
06017,260,11
05142,449,11
12235,210,11
14069,1301,15
14466,350,11
02159,311,11
01437,215,11
01368,853,15
02108,146,11
02647,77,7
03135,407,11
02699,270,11
04041,300,11
10395,287,11
10429,252,11
11370,3280,23
11371,752,15
06016,553,15
11377,88,7
08101,163,11
09325,35,7
01188,696,15
06001,99,7
03072,504,15
03238,508,15
02483,508,15
02238,1807,19
02471,135,11
01362,850,15
14602,265,11
14160,176,11
03219,223,11
11143,107,11
11007,111,11
11166,69,7
11363,202,11
05109,517,15
07145,1142,15
05176,285,11
06085,19481,33
13068,2181,19
14347,1009,15
07266,116,11
08354,815,15
08289,588,15
07260,959,15
08223,124,11
02581,314,11
02027,203,11
02131,1915,19
01371,1300,15
02391,224,11
11188,1889,19
11044,103,11
11331,62,7
11270,142,11
10308,222,11
09148,116,11
10027,57,7
06141,353,11
05121,197,11
05061,40656,43
07005,1538,19
07009,1193,15
11170,5068,29
02629,327,11
02541,423,11
04017,102,11
03180,645,15
03125,122,11
08316,988,15
09006,56,7
08077,51,7
07329,415,11
08340,169,11
08448,983,15
08162,341,11
01200,207,11
01078,1628,19
01302,167,11
02035,282,11
02220,443,11
02293,546,15
02006,257,11
01266,2661,23
02155,197,11
01380,589,15
13077,16138,33
14289,572,15
12274,116,11
14216,231,11
14229,2279,19
10025,177,11
10234,260,11
10121,343,11
09089,56,7
10335,229,11
04109,325,11
05079,968,15
04244,1637,19
06046,3507,27
11142,187,11
12082,200,11
11222,173,11
07276,262,11
08479,216,11
03127,564,15
02656,375,11
03141,152,11
02464,369,11
02262,202,11
02458,825,15
02127,195,11
08088,138,11
10113,197,11
10355,75,7
09085,433,11
09095,162,11
14598,280,11
14034,561,15
02576,325,11
08229,143,11
06149,10485,33
06161,16729,33
07083,437,11
01233,135,11
01140,805,15
01134,1844,19
01225,404,11
01135,2354,19
11184,96,7
11283,76,7
11229,23,7
12152,130,11
07013,1302,15
04096,1142,15
06066,1617,19
05009,93,7
02619,596,15
02638,240,11
03232,285,11
03018,673,15
02730,270,11
02734,262,11
10393,186,11
10086,242,11
10312,177,11
09327,235,11
09062,216,11
09032,1277,15
07337,2670,23
14308,327,11
14137,3266,23
12233,276,11
14460,1369,15
02378,121,11
02367,176,11
01421,744,15
08454,82,7
07218,351,11
08279,62,7
07298,855,15
02614,281,11
02548,391,11
03043,1209,15
03086,292,11
02618,686,15
03073,588,15
02693,225,11
02796,93,7
09088,14,7
09293,772,15
10386,203,11
07048,339,11
05023,10748,33
11075,127,11
11106,5762,29
11110,116,11
11168,116,11
12011,765,15
02466,127,11
01391,295,11
02286,849,15
01328,628,15
02292,1331,15
02163,2584,23
02319,517,15
02282,438,11
01254,2164,19
14431,9678,29
14190,137,11
08296,111,11
08232,416,11
08498,384,11
08005,161,11
08356,173,11
10103,155,11
09185,3866,27
10391,310,11
12027,223,11
11028,369,11
11364,160,11
11286,1142,15
04227,318,11
04076,791,15
07127,1153,15
02124,653,15
03092,637,15
03310,25702,35
02610,738,15
03007,374,11
02602,1650,19
10286,202,11
09258,469,11
09097,118,11
10093,109,11
09186,97,7
09269,375,11
10179,462,11
14302,158,11
14243,1557,19
08477,104,11
08410,173,11
09066,621,15
07248,264,11
09003,375,11
08298,1560,19
06093,256,11
07019,12488,33
05014,192,11
06082,127,11
04144,350,11
02107,104,11
02036,68,7
02096,188,11
02443,212,11
02177,146,11
09331,693,15
01027,2878,23
01103,2301,19
11369,3104,23
11057,30,7
09146,58,7
03218,266,11
02537,196,11
03093,1235,15
13065,3471,23
14146,170,11
10214,85,7
10127,53,7
13053,6190,29
09216,58,7
07270,430,11
11257,243,11
11114,43,7
12002,924,15
11278,76,7
05063,479,11
04229,239,11
09320,27,7
02386,219,11
03288,416,11
02793,114,11
02709,390,11
02651,94,7
02720,2061,19
11154,52,7
11326,71,7
12221,384,11
12214,517,15
12007,181,11
11218,80,7
09127,124,11
10358,1079,15
02067,206,11
01334,671,15
01280,146,11
02197,522,15
02486,106,11
13031,4023,27
13075,11504,33
14021,431,11
13017,1531,19
05164,1109,15
04181,48,7
07065,270,11
05127,168,11
04079,1402,15
07288,1337,15
08264,492,11
08346,1387,15
02527,467,11
02703,1085,15
03229,619,15
03231,187,11
03270,140,11
08462,141,11
08467,108,11
07214,199,11
07247,868,15
08272,54,7
11172,604,15
11107,76,7
12192,193,11
12012,770,15
11302,272,11
12051,312,11
11358,24,7
10346,52,7
10317,1192,15
09158,252,11
09172,28,7
10148,405,11
14574,1772,19
14512,71,7
14552,491,11
14327,22473,35
12303,249,11
14125,1804,19
01378,2826,23
02497,1148,15
02355,1000,15
02341,258,11
03025,1384,15
03237,426,11
02797,172,11
03008,382,11
06040,63,7
04234,226,11
04183,176,11
05087,535,15
06140,3158,23
07323,1701,19
11423,157,11
12085,317,11
11092,99,7
11272,2692,23
09305,342,11
10144,157,11
01382,357,11
02296,1176,15
06054,5300,29
07033,234,11
05058,189,11
14345,303,11
14660,115,11
14491,197,11
14246,851,15
14298,131,11
14529,273,11
13069,10799,33
14509,203,11
13112,8827,29
02583,56,7
02543,1980,19
03129,301,11
08309,53,7
08480,3628,27
09236,366,11
09117,105,11
10188,214,11
01156,905,15
11177,30,7
11147,5,7
11023,729,15
12096,4607,27
12187,310,11
05070,3566,27
06160,87,7
06134,537,15
07027,1847,19
07119,251,11
03257,785,15
03294,168,11
02832,181,11
13110,10933,33
14498,236,11
14003,317,11
13028,37599,39
02068,81,7
02055,84,7
02411,199,11
02236,323,11
05055,298,11
05051,24,7
04156,254,11
05021,139,11
10048,161,11
10161,50,7
10146,84,7
03005,336,11
02561,143,11
03071,262,11
03162,200,11
03216,168,11
03283,1036,15
04040,62,7
02666,922,15
11136,886,15
11210,1159,15
12207,342,11
11348,80,7
08225,213,11
08243,165,11
02423,445,11
01400,136,11
01079,826,15
01005,1917,19
10013,137,11
10050,193,11
09279,46,7
08015,100,11
09067,206,11
09005,131,11
08183,1038,15
07268,941,15
07267,271,11
11002,189,11
11183,257,11
11035,259,11
04112,22807,35
07061,429,11
04139,527,15
07169,386,11
04132,167,11
03159,768,15
03314,1333,15
02518,289,11
03166,320,11
02780,1333,15
01108,1294,15
10197,160,11
10172,150,11
07317,1116,15
02380,28,7
02250,80,7
02141,1757,19
02109,468,11
11419,66,7
11219,22,7
11330,515,15
12226,426,11
12028,515,15
14375,160,11
14430,137,11
14565,252,11
14238,113,11
03274,321,11
03189,697,15
02683,115,11
02698,98,7
02643,780,15
02514,684,15
01010,1150,15
01231,1985,19
01128,293,11
09277,670,15
10227,363,11
09087,47,7
10342,403,11
06129,295,11
05099,103,11
05136,716,15
08236,304,11
09022,237,11
08503,121,11
08185,3118,23
08483,529,15
02331,107,11
02420,808,15
02304,2860,23
02112,558,15
02069,104,11
01416,1024,15
01415,514,15
11412,61,7
11041,1292,15
12159,555,15
11194,148,11
11301,1194,15
01099,1613,19
01211,1459,15
12298,426,11
14054,207,11
14254,1567,19
14138,301,11
14506,248,11
03204,615,15
03041,324,11
10396,498,11
10195,271,11
10353,907,15
10339,297,11
07108,121,11
07109,317,11
05001,379,11
04170,72,7
07051,621,15
04233,268,11
05066,7,7
07113,322,11
07020,477,11
04152,3943,27
08436,405,11
08173,1682,19
08500,57,7
08039,511,15
09030,562,15
02216,318,11
01346,845,15
14621,530,15
14106,651,15
14097,297,11
14648,453,11
01199,2209,19
12211,132,11
11022,1125,15
12075,101,11
02628,221,11
03111,1114,15
02590,172,11
04035,293,11
03117,465,11
03149,406,11
03211,2513,23
10020,513,15
10349,2867,23
08268,69,7
08188,969,15
08273,79,7
02381,8565,29
02208,260,11
01175,782,15
14068,3855,27
13051,9627,29
12254,2313,19
12288,1617,19
14501,237,11
13037,8953,29
02723,96,7
03302,39,7
03158,850,15
02712,137,11
02731,166,11
02547,63,7
04028,121,11
07143,817,15
06019,1664,19
06006,2321,19
07081,77,7
05035,30,7
09275,369,11
10233,1442,15
12052,4394,27
12017,221,11
11117,147,11
12183,221,11
12022,120,11
11009,1590,19
02070,434,11
02087,34,7
01385,922,15
02804,210,11
03006,610,15
03045,810,15
08409,16727,33
08160,188,11
08135,160,11
08304,77,7
01241,1383,15
01022,1141,15
01001,859,15
01125,587,15
14177,844,15
14252,252,11
10120,201,11
04224,99,7
11119,290,11
12034,291,11
11343,108,11
11065,61,7
11200,136,11
01343,1867,19
02217,989,15
02084,250,11
02334,2915,23
01277,119,11
03013,4109,27
02729,77,7
02531,139,11
02569,459,11
03287,376,11
03268,392,11
02719,1988,19
14640,245,11
13016,6447,29
08199,765,15
08255,219,11
08391,934,15
08057,241,11
08374,128,11
05026,271,11
04113,460,11
06061,93,7
11125,158,11
10332,502,15
09212,103,11
10409,600,15
02522,81,7
02072,177,11
01426,2494,19
02446,118,11
02001,513,15
09219,164,11
10131,342,11
09169,119,11
10280,834,15
10304,179,11
10030,1551,19
08027,96,7
08069,136,11
08425,48,7
08144,102,11
03194,137,11
03311,294,11
02781,455,11
03100,1354,15
03193,195,11
03239,259,11
01230,320,11
04157,666,15
05094,11,7
07158,99,7
12039,259,11
02221,159,11
02441,189,11
02031,659,15
14127,555,15
14209,507,15
03132,556,15
02645,213,11
03192,158,11
08421,93,7
08217,87,7
08233,43,7
08417,274,11
09069,40,7
08053,2459,19
11088,1637,19
12141,234,11
11323,269,11
12181,202,11
10399,708,15
09115,121,11
07150,541,15
06068,365,11
05153,367,11
05149,369,11
01093,5154,29
02024,45,7
02116,133,11
02366,327,11
14168,206,11
14322,245,11
14312,1525,19
13116,775,15
12299,678,15
10057,54,7
08403,1932,19
08470,64,7
08150,169,11
08496,108,11
08080,118,11
07206,65,7
01009,335,11
01158,1065,15
11080,171,11
11243,648,15
12125,294,11
12172,546,15
12057,946,15
11385,240,11
02551,114,11
02513,138,11
03054,236,11
05181,290,11
04163,487,11
05100,839,15
14271,5622,29
14261,325,11
02157,831,15
02288,351,11
01401,2279,19
02284,100,11
08238,89,7
08168,176,11
07343,1388,15
09208,112,11
10192,128,11
09240,298,11
01136,951,15
01042,290,11
11360,2104,19
12029,198,11
12171,591,15
03242,572,15
03292,889,15
02696,72,7
03172,125,11
02160,497,11
02223,301,11
02104,95,7
13054,33164,39
14365,2510,23
14050,195,11
14349,2150,19
08146,90,7
08295,193,11
08058,226,11
05008,362,11
07186,8552,29
04176,115,11
05016,288,11
05118,1342,15
07078,3181,23
11418,1216,15
11248,67,7
10017,110,11
10056,248,11
14522,390,11
13118,3775,27
04036,967,15
03113,506,15
03021,229,11
02808,268,11
03284,282,11
01263,3798,27
02191,488,11
01443,5059,29
01448,390,11
01451,6955,29
02172,244,11
02460,204,11
02343,84,7
01358,423,11
02333,160,11
08064,314,11
07245,2499,19
08399,149,11
01014,3482,23
06117,1391,15
04202,129,11
07173,49,7
05139,885,15
05044,122,11
05056,344,11
07001,365,11
10189,53,7
10080,1012,15
10428,97,7
10052,227,11
11432,337,11
11158,309,11
12107,326,11
14126,1307,15
14288,951,15
14001,1177,15
14559,221,11
13105,6829,29
08284,856,15
08312,175,11
07258,222,11
08252,110,11
02417,129,11
02406,129,11
01388,1122,15
02142,247,11
11421,573,15
11400,100,11
11155,78,7
11033,1339,15
11342,225,11
02596,755,15
03150,206,11
04061,548,15
06045,80,7
04216,256,11
04209,7776,29
14311,1078,15
14226,318,11
13088,5205,29
14206,287,11
01060,547,15
01252,824,15
01373,1027,15
01439,97,7
02044,25,7
01345,2258,19
02455,181,11
09099,358,11
09246,542,15
10047,43,7
08044,150,11
07208,130,11
08219,123,11
07233,217,11
02792,155,11
12247,325,11
14637,227,11
04217,741,15
07193,296,11
06132,432,11
02520,742,15
02196,294,11
02058,813,15
02315,1698,19
01112,477,11
09139,95,7
12185,1630,19
11010,292,11
12100,2333,19
11209,253,11
11185,548,15
08099,121,11
08357,762,15
08393,66,7
08102,82,7
06078,327,11
07012,358,11
02833,464,11
02721,490,11
02246,605,15
02017,281,11
02399,608,15
02459,152,11
02193,64,7
02251,26,7
14605,262,11
13018,4576,27
14438,584,15
01152,774,15
01052,323,11
08155,96,7
08120,46,7
08401,221,11
08349,563,15
08360,192,11
09167,2341,19
09176,514,15
10225,235,11
09209,1001,15
12163,213,11
10437,591,15
11268,97,7
06047,99,7
07152,1192,15
04220,365,11
06030,40198,43
03267,651,15
03299,225,11
02672,240,11
03272,273,11
14424,184,11
13085,5784,29
14445,85,7
11116,4070,27
11390,568,15
11239,84,7
01274,623,15
02501,74,7
07130,209,11
04059,221,11
06130,3662,27
06101,167,11
01100,130,11
01250,2010,19
08367,2256,19
07216,500,15
08094,54,7
08166,236,11
08347,218,11
08430,39,7
07306,244,11
03165,1388,15
02744,77,7
03298,3588,27
09120,353,11
10328,388,11
09108,179,11
09079,792,15
09267,147,11
14090,816,15
13104,7556,29
02134,822,15
02066,188,11
02100,139,11
02492,434,11
02400,154,11
02211,343,11
02239,1193,15
11297,160,11
11034,841,15
11242,177,11
12033,3006,23
12043,2208,19
07161,756,15
07072,1664,19
06022,550,15
07062,134,11
08286,102,11
09004,122,11
08034,338,11
07327,418,11
09048,84,7
08458,178,11
07303,272,11
14149,419,11
14367,438,11
12305,1214,15
14173,447,11
14041,121,11
12229,223,11
14676,987,15
03124,220,11
02822,409,11
03060,967,15
02565,295,11
09178,37,7
10171,220,11
10039,111,11
09322,259,11
10356,326,11
09202,319,11
07140,798,15
06059,2155,19
04057,180,11
05086,104,11
05048,202,11
06076,51,7
06089,2408,19
01383,1637,19
02110,2243,19
02431,383,11
07324,11302,33
07284,190,11
07204,2300,19
01242,133,11
12244,899,15
13107,5823,29
14134,189,11
12280,359,11
10183,35,7
09334,571,15
10010,47,7
10111,100,11
05075,500,15
06094,1079,15
07155,1315,15
01332,819,15
01431,1218,15
02018,2510,23
02235,118,11
03032,229,11
03196,198,11
03115,339,11
03033,180,11
02817,83,7
11224,28,7
12176,12062,33
12041,279,11
10436,187,11
09217,151,11
10139,154,11
10115,1996,19
10071,52,7
07011,852,15
09031,39,7
08033,93,7
08501,40,7
14214,170,11
13070,6618,29
12281,752,15
14211,379,11
14232,178,11
14586,151,11
14674,116,11
02357,61,7
04062,156,11
07040,247,11
06120,1269,15
02785,1102,15
02640,149,11
03065,557,15
11212,585,15
11241,340,11
11267,1097,15
11373,70,7
11077,494,11
12019,89,7
10091,140,11
10065,87,7
09291,105,11
09226,37,7
10392,417,11
10235,56,7
10133,251,11
06136,3807,27
07102,11277,33
07007,1026,15
05102,85,7
12170,414,11
06139,100,11
02813,256,11
03260,220,11
12265,533,15
07068,566,15
10302,91,7
01412,605,15
08237,631,15
08031,38,7
04016,59,7
11211,543,15
11206,10339,33
11285,1191,15
11433,980,15
11045,151,11
08041,208,11
07321,322,11
08016,202,11
08492,332,11
08191,1055,15
07275,107,11
05007,343,11
06049,108,11
04055,180,11
02697,387,11
02834,154,11
02550,119,11
10092,135,11
09336,962,15
10247,115,11
10373,377,11
10041,52,7
11105,664,15
11388,49,7
11308,466,11
12008,918,15
10421,148,11
02139,459,11
02280,411,11
01275,2479,19
01418,1208,15
01348,2969,23
02276,120,11
01265,3584,27
01101,149,11
01160,11530,33
01224,3468,23
01240,630,15
14540,286,11
14541,105,11
14595,238,11
10398,71,7
10142,1797,19
10159,96,7
09271,91,7
01024,3372,23
07184,505,15
06077,1249,15
07037,142,11
06118,3971,27
02353,271,11
02080,314,11
02496,94,7
12128,222,11
12088,214,11
11411,147,11
02814,160,11
03095,13329,33
04045,1195,15
02657,202,11
03214,330,11
08059,27,7
08169,92,7
08111,775,15
14397,309,11
14101,4392,27
14032,276,11
14713,561,15
09098,71,7
10289,963,15
10031,447,11
10299,503,15
10411,28,7
01015,688,15
01033,16162,33
01423,1228,15
06123,31645,39
07189,328,11
07167,1020,15
08247,129,11
09063,114,11
07257,125,11
09024,193,11
12136,953,15
12213,575,15
12146,2301,19
02560,241,11
03030,923,15
02754,186,11
03137,274,11
02675,130,11
10366,62,7
09207,1456,15
10331,580,15
10122,225,11
10222,429,11
01109,2260,19
11015,253,11
11275,208,11
12182,293,11
11133,51,7
02335,171,11
02203,1281,15
07312,517,15
08067,1093,15
08130,85,7
07205,1396,15
07292,1168,15
14390,201,11
14197,1078,15
14280,268,11
02558,2479,19
02816,517,15
03203,379,11
03161,907,15
02790,243,11
07031,779,15
06042,688,15
07004,78,7
07195,63,7
10176,141,11
10096,471,11
09143,38,7
11006,78,7
11005,1389,15
11425,1687,19
11273,700,15
02484,551,15
02407,213,11
02079,137,11
01450,3831,27
01309,79,7
02021,77,7
02783,134,11
14592,1333,15
12241,1774,19
12264,3266,23
13042,6678,29
13097,13962,33
01084,943,15
02725,135,11
02600,336,11
03312,276,11
09252,85,7
07194,484,11
04222,345,11
06126,3403,23
10444,225,11
12199,2019,19
12201,1097,15
11059,150,11
08025,1106,15
08269,79,7
07318,203,11
07224,215,11
14276,340,11
13082,4640,27
14425,157,11
14579,1309,15
14677,250,11
01303,1766,19
02117,65,7
12115,344,11
11317,99,7
12164,685,15
11404,959,15
08485,195,11
08107,1297,15
09002,631,15
04166,1625,19
05081,47,7
07096,368,11
04154,95,7
10220,1521,19
10274,312,11
09251,169,11
03147,167,11
02728,261,11
03185,33317,39
02510,137,11
02664,120,11
02291,408,11
02033,101,11
01350,2569,23
01185,4790,27
01307,843,15
01127,513,15
01153,2227,19
11121,111,11
11174,61,7
02098,376,11
01367,687,15
11109,50,7
12230,382,11
14603,510,15
14203,184,11
03256,213,11
12252,480,11
08006,272,11
01193,223,11
08328,5548,29
02717,602,15
05032,139,11
04115,118,11
05085,459,11
06131,47,7
11068,1461,15
11340,569,15
09324,3491,23
09181,1236,15
08321,170,11
08302,2155,19
09011,74,7
08105,45634,43
12060,118,11
11052,352,11
11354,30,7
11372,388,11
12179,87,7
11362,203,11
02339,691,15
01130,2393,19
01069,1518,19
08368,220,11
08471,33,7
08439,151,11
03010,408,11
03320,778,15
03315,1265,15
03114,260,11
03017,185,11
10323,14751,33
10069,107,11
09272,1354,15
10162,285,11
09304,24,7
14172,470,11
13008,559,15
14411,344,11
12242,307,11
04097,374,11
06156,197,11
01181,1216,15
01245,951,15
01006,114,11
11328,234,11
11049,3252,23
12077,513,15
12090,3179,23
11003,198,11
11287,89,7
12249,180,11
14237,626,15
13006,1537,19
05037,536,15
07105,103,11
03052,1079,15
03138,3127,23
03301,1164,15
03234,395,11
03225,429,11
10368,1075,15
10106,147,11
10238,438,11
10102,163,11
10372,419,11
10136,114,11
10344,915,15
08106,72,7
08297,299,11
08457,1058,15
08137,428,11
08400,516,15
02474,407,11
02462,223,11
01325,1131,15
02093,1212,15
01011,399,11
01147,540,15
07106,125,11
07044,261,11
07175,65,7
04228,39,7
11277,29,7
11153,259,11
14046,1912,19
14079,1585,19
14066,2446,19
14183,105,11
09101,278,11
09195,26,7
09107,650,15
10418,203,11
06155,28579,35
05135,63,7
04118,127,11
07146,592,15
04187,38,7
03240,533,15
03083,575,15
03171,244,11
02536,93,7
02187,1169,15
01313,9081,29
01320,3929,27
01301,2694,23
02504,1619,19
02422,776,15
13106,12018,33
14582,698,15
13035,6915,29
14196,222,11
01163,2024,19
12191,342,11
12139,144,11
11304,2992,23
08387,179,11
08287,144,11
08489,211,11
05017,2611,23
04099,81,7
06027,52852,45
07076,2954,23
07079,1145,15
09094,140,11
03011,411,11
03181,295,11
02812,194,11
02691,52995,45
14111,450,11
12287,651,15
14087,123,11
14282,217,11
01239,653,15
12209,732,15
11122,780,15
11087,102,11
10434,58,7
11150,467,11
01366,1092,15
02042,370,11
07326,110,11
09007,75,7
08375,178,11
08081,4947,27
07029,261,11
06060,2170,19
06111,111,11
07123,159,11
10058,221,11
09106,363,11
10203,366,11
10194,91,7
10315,46,7
01043,4936,27
03304,2269,19
03300,538,15
02591,140,11
13119,6872,29
14657,313,11
14135,275,11
14764,999,15
12157,1748,19
11324,514,15
10440,141,11
11192,824,15
11011,476,11
11176,46,7
08182,61,7
07269,1084,15
07220,100,11
08187,315,11
08407,60,7
02430,1265,15
02469,484,11
02023,98,7
01314,1803,19
10081,12603,33
10095,280,11
10175,160,11
09294,94,7
10210,460,11
04159,89,7
05096,660,15
06095,8491,29
06063,70,7
03134,183,11
02708,211,11
03026,746,15
02652,100,11
11440,34,7
11025,315,11
11356,1109,15
11102,538,15
13010,4262,27
14026,1156,15
01209,887,15
09241,368,11
10101,171,11
10248,388,11
09289,1392,15
10293,156,11
10158,507,15
08418,222,11
11001,536,15
06122,4378,27
07104,105,11
04182,226,11
02382,1350,15
02403,248,11
02494,130,11
01427,6931,29
02322,379,11
01311,47,7
03205,470,11
02632,54,7
02679,153,11
03079,282,11
01238,2733,23
10177,160,11
09113,580,15
09134,36,7
10246,246,11
